Time,Poke1,Poke2,Line1,Line2,Line3,Line4,Cue1,Cue2,Cue3,Cue4
167.224,True,False,0,0,0,0,False,False,False,False
167.265,True,False,0,0,0,0,False,False,False,False
167.305,True,False,0,0,0,0,False,False,False,False
167.468,True,False,0,0,0,0,False,False,False,False
167.508,True,False,0,0,0,0,False,False,False,False
167.549,True,False,0,0,0,0,False,False,False,False
167.59,True,False,0,0,0,0,False,False,False,False
167.631,True,False,0,0,0,0,False,False,False,False
167.671,True,False,0,0,0,0,False,False,False,False
167.712,True,False,0,0,0,0,False,False,False,False
167.753,True,False,0,0,0,0,False,False,False,False
167.793,True,False,0,0,0,0,False,False,False,False
167.834,True,False,0,0,0,0,False,False,False,False
167.875,True,False,0,0,0,0,False,False,False,False
167.916,True,False,0,0,0,0,False,False,False,False
167.956,True,False,0,0,0,0,False,False,False,False
167.997,True,False,0,0,0,0,False,False,False,False
168.038,True,False,0,0,0,0,False,False,False,False
168.078,True,False,0,0,0,0,False,False,False,False
168.119,True,False,0,0,0,0,False,False,False,False
168.16,True,False,0,0,0,0,False,False,False,False
168.201,True,False,0,0,0,0,False,False,False,False
168.241,True,False,0,0,0,0,False,False,False,False
168.282,True,False,0,0,0,0,False,False,False,False
168.323,True,False,0,0,0,0,False,False,False,False
168.363,True,False,0,0,0,0,False,False,False,False
168.404,True,False,0,0,0,0,False,False,False,False
168.445,True,False,0,0,0,0,False,False,False,False
168.486,True,False,0,0,0,0,False,False,False,False
168.689,True,False,0,0,0,0,False,False,False,False
168.73,True,False,0,0,0,0,False,False,False,False
168.77,True,False,0,0,0,0,False,False,False,False
168.811,True,False,0,0,0,0,False,False,False,False
168.852,True,False,0,0,0,0,False,False,False,False
168.893,True,False,0,0,0,0,False,False,False,False
168.933,True,False,0,0,0,0,False,False,False,False
168.974,True,False,0,0,0,0,False,False,False,False
204.46,False,True,0,0,0,0,True,False,False,False
204.501,False,True,0,0,0,0,False,False,False,False
204.542,False,True,0,0,0,0,False,False,False,False
204.583,False,True,0,0,0,0,False,False,False,False
204.624,False,True,0,0,0,0,False,False,False,False
204.665,False,True,0,0,0,0,False,False,False,False
204.705,False,True,0,0,0,0,False,False,False,False
204.746,False,True,0,0,0,0,False,False,False,False
204.787,False,True,0,0,0,0,False,False,False,False
204.828,False,True,0,0,0,0,False,False,False,False
204.868,False,True,0,0,0,0,False,False,False,False
204.909,False,True,0,0,0,0,False,False,False,False
204.95,False,True,0,0,0,0,False,False,False,False
204.991,False,True,0,0,0,0,False,False,False,False
205.031,False,True,0,0,0,0,False,False,False,False
205.072,False,True,0,0,0,0,False,False,False,False
205.113,False,True,0,0,0,0,False,False,False,False
205.154,False,True,0,0,0,0,False,False,False,False
205.194,False,True,0,0,0,0,False,False,False,False
205.235,False,True,0,0,0,0,False,False,False,False
205.276,False,True,0,0,0,0,False,False,False,False
205.317,False,True,0,0,0,0,False,False,False,False
205.357,False,True,0,0,0,0,False,False,False,False
205.398,False,True,0,0,0,0,False,False,False,False
205.439,False,True,0,0,0,0,False,False,False,False
205.479,False,True,0,0,0,0,False,False,False,False
205.52,False,True,0,0,0,0,False,False,False,False
205.561,False,True,0,0,0,0,False,False,False,False
283.437,True,False,0,0,0,0,False,False,False,False
283.478,True,False,0,0,0,0,False,False,False,False
283.519,True,False,0,0,0,0,False,False,False,False
283.559,True,False,0,0,0,0,False,False,False,False
283.6,True,False,0,0,0,0,False,False,False,False
283.641,True,False,0,0,0,0,False,False,False,False
283.682,True,False,0,0,0,0,False,False,False,False
283.722,True,False,0,0,0,0,False,False,False,False
283.763,True,False,0,0,0,0,False,False,False,False
283.805,True,False,0,0,0,0,False,False,False,False
283.847,True,False,0,0,0,0,False,False,False,False
283.887,True,False,0,0,0,0,False,False,False,False
283.928,True,False,0,0,0,0,False,False,False,False
283.969,True,False,0,0,0,0,False,False,False,False
284.01,True,False,0,0,0,0,False,False,False,False
284.05,True,False,0,0,0,0,False,False,False,False
284.091,True,False,0,0,0,0,False,False,False,False
284.132,True,False,0,0,0,0,False,False,False,False
284.173,True,False,0,0,0,0,False,False,False,False
296.536,False,True,0,0,0,0,False,False,False,False
296.577,False,True,0,0,0,0,False,False,False,False
296.618,False,True,0,0,0,0,False,False,False,False
296.659,False,True,0,0,0,0,False,False,False,False
296.7,False,True,0,0,0,0,False,False,False,False
311.701,True,False,0,0,0,0,False,False,False,False
311.742,True,False,0,0,0,0,False,False,False,False
311.782,True,False,0,0,0,0,False,False,False,False
311.823,True,False,0,0,0,0,False,False,False,False
311.863,True,False,0,0,0,0,False,False,False,False
311.903,True,False,0,0,0,0,False,False,False,False
311.944,True,False,0,0,0,0,False,False,False,False
311.985,True,False,0,0,0,0,False,False,False,False
312.025,True,False,0,0,0,0,False,False,False,False
312.066,True,False,0,0,0,0,False,False,False,False
312.107,True,False,0,0,0,0,False,False,False,False
312.148,True,False,0,0,0,0,False,False,False,False
312.188,True,False,0,0,0,0,False,False,False,False
312.229,True,False,0,0,0,0,False,False,False,False
312.27,True,False,0,0,0,0,False,False,False,False
312.31,True,False,0,0,0,0,False,False,False,False
312.351,True,False,0,0,0,0,False,False,False,False
312.392,True,False,0,0,0,0,False,False,False,False
312.433,True,False,0,0,0,0,False,False,False,False
312.473,True,False,0,0,0,0,False,False,False,False
312.514,True,False,0,0,0,0,False,False,False,False
